uuid,title,handle,research_data_creators,lead_chief_investigators,last_modified,withdrawn,type,date_available,year_issued,date_accessioned,rights,access_rights,doi,external_doi,faculty,school,for_codes,keywords,data_volume_bytes_orig,num_files_orig
559161ac-311e-4fd2-87c7-06e4052c0c22,Gay Community Periodic Survey: Sydney 2004,1959.4/004_85,"Holt, Martin","Holt, Martin",2024-02-27T14:29:12.939+00:00,False,Dataset,2021-11-26T10:31:57Z,2011,2021-11-26T10:31:57Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1271,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|110324 Venereology|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,HIV|Drug use|Health|Sexual practices|Gay community|HIV status|Gay men|HIV testing|Sexual partners,0,0
05f1de6a-f7b7-4080-84e0-33cc8d9021bc,Gay Community Periodic Survey: Sydney 2005,1959.4/004_86,"Holt, Martin","Holt, Martin",2024-02-27T14:29:13.167+00:00,False,Dataset,2021-11-26T10:31:56Z,2011,2021-11-26T10:31:56Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1270,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology|110309 Infectious Diseases,HIV|Drug use|Health|Sexual practices|Gay community|HIV status|Sexual partners|HIV testing|Gay men|Infectious Diseases,0,0
23910c41-493a-4f4b-8451-15937e79dda3,Gay Community Periodic Survey: Sydney 2006,1959.4/004_87,"Holt, Martin","Holt, Martin",2024-02-27T14:29:15.956+00:00,False,Dataset,2021-11-26T10:31:55Z,2011,2021-11-26T10:31:55Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1269,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110324 Venereology|111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|111712 Health Promotion,HIV|Health|Drug use|Sexual practices|Gay community|HIV status|Gay men|Sexual partners|HIV testing,0,0
e637fbe9-b935-4f27-b9d1-1f90eeb1cef8,Gay Community Periodic Survey: Sydney 2007,1959.4/004_88,"Holt, Martin","Holt, Martin",2024-02-27T14:29:13.850+00:00,False,Dataset,2021-11-26T10:31:52Z,2011,2021-11-26T10:31:52Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1266,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology|110309 Infectious Diseases,HIV|Drug use|Health|Sexual practices|HIV status|HIV testing|Gay men|Gay community|Sexual partners,0,0
21cf12e0-2666-4fe0-98f1-9345515fb98b,Gay Community Periodic Survey: Sydney 2008,1959.4/004_89,"Holt, Martin","Holt, Martin",2024-02-27T14:29:15.722+00:00,False,Dataset,2021-11-26T10:31:54Z,2011,2021-11-26T10:31:54Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1268,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,111712 Health Promotion|110309 Infectious Diseases|110324 Venereology|111799 Public Health and Health Services not elsewhere classified,HIV status|Drug use|Gay community|Sexual partners|Sexual practices|Gay men|HIV testing,0,0
94f85746-aa9b-4ed6-b3d7-3fe233542f84,Gay Community Periodic Survey: Sydney 2009,1959.4/004_90,"Holt, Martin","Holt, Martin",2024-02-27T14:29:14.069+00:00,False,Dataset,2021-11-26T10:31:53Z,2011,2021-11-26T10:31:53Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1267,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|110324 Venereology,Sexual practices|Sexual partners|HIV testing|Drug use|HIV status|Gay men|Gay community,0,0
79cf2e56-514b-4a08-9839-75920da66b3c,Gay Community Periodic Survey: Sydney 2010,1959.4/004_91,"Holt, Martin","Holt, Martin",2024-02-27T14:29:16.777+00:00,False,Dataset,2021-11-26T10:31:48Z,2011,2021-11-26T10:31:48Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1261,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|110324 Venereology|111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified,HIV testing|Sexual practices|Drug use|Health Promotion|Gay men|Gay community|Sexual partners|HIV status,0,0
404903ec-f270-433c-afe5-8251ceca20be,Gay Community Periodic Survey: Sydney February 1996 to August 2006,1959.4/004_2076,"Holt, Martin","Holt, Martin",2024-02-27T14:29:14.554+00:00,False,Dataset,2021-11-26T10:32:24Z,2013,2021-11-26T10:32:24Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1297,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
68250159-008f-4b8a-a8a6-cd84e0f4b7c8,Gay Community Periodic Survey: Sydney February 1996 to February 2006,1959.4/004_2078,"Holt, Martin","Holt, Martin",2024-02-27T14:29:17.628+00:00,False,Dataset,2021-11-26T10:32:19Z,2013,2021-11-26T10:32:19Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1293,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
ce0bf8b8-c47b-4288-90dd-fad70e9fc829,Gay Community Periodic Survey: Sydney February 2007,1959.4/004_2048,"Holt, Martin","Holt, Martin",2024-02-27T14:29:18.490+00:00,False,Dataset,2021-11-26T10:32:31Z,2012,2021-11-26T10:32:31Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1303,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
29385101-f7bc-4dcd-a7ff-28ce477ae790,Gay Community Periodic Survey: Sydney February 2008,1959.4/004_2050,"Holt, Martin","Holt, Martin",2024-02-27T14:29:14.313+00:00,False,Dataset,2021-11-26T10:31:47Z,2012,2021-11-26T10:31:47Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1259,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
7afc6ea5-6d89-41f1-8271-0a3d69fbb5f9,Gay Community Periodic Survey: Sydney February 2011,1959.4/004_2066,"Holt, Martin","Holt, Martin",2024-02-27T14:29:13.628+00:00,False,Dataset,2021-11-26T10:32:13Z,2012,2021-11-26T10:32:13Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1287,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
ec2c64bb-c6ab-435a-9111-4ac813ed9bd5,Gay Community Periodic Survey: Sydney February 2012,1959.4/004_2062,"Holt, Martin","Holt, Martin",2024-02-27T14:29:15.006+00:00,False,Dataset,2021-11-26T10:32:10Z,2012,2021-11-26T10:32:10Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1285,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
b17c554c-407e-46f2-9e97-e94985771fc4,Haematopoietic neoplasms in Australia,1959.4/004_168,"Vajdic, Claire","Vajdic, Claire",2022-09-27T11:19:21.726+00:00,False,Dataset,2021-11-26T10:32:35Z,2011,2021-11-26T10:32:35Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1307,NO FIELD,Medicine & Health,Centre for Big Data Research in Health,111206 Haematological Tumours|111299 Oncology and Carcinogenesis not elsewhere classified|111799 Public Health and Health Services not elsewhere classified,Cancer aetiology|Haematological Tumours,0,0
5f02ffa8-abe1-451c-8c62-fd7caf03bc87,Health In Men Study Data,1959.4/004_1,"Kaldor, John|Kippax, Susan|Grulich, Andrew|Van de Ven, Paul|Prestage, Garrett","Mao, Limin",2022-09-27T11:19:20.859+00:00,False,Dataset,2021-11-26T10:33:34Z,2011,2021-11-26T10:33:34Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1373,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|The Kirby Institute|The Kirby Institute|Social Policy Research Centre,110324 Venereology|110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,Health|HIV testing|Hepatitis C|Sexually transmissible infections|Gay men|Prevalence|Risk factors|Risk practices|Seroconversion,0,0
362815a2-e2ac-4ba1-bfe4-20cba6ec4a17,A high-resolution (750m) free-running hydrodynamic simulation of the Hawkesbury Shelf region off Southeastern Australia (2012-2013) using the Regional Ocean Modeling System,1959.4/resource/collection/resdatac_1025/1,"Ribbat, Nina|Powell, Brian|Kerry, Colette|Rao, Shivanesh","Roughan, Moninya",2024-02-27T14:29:11.897+00:00,False,Dataset,2021-11-26T09:44:02Z,2020,2021-11-26T09:44:02Z,CC-BY-NC-ND,open access,https://doi.org/10.26190/5ec35ca34752e,NO FIELD,Science|UNSW Canberra|Other UNSW,School of Mathematics & Statistics|School of Mathematics & Statistics|School of Science|School of Mathematics & Statistics,040501 Biological Oceanography|060205 Marine and Estuarine Ecology (incl. Marine Ichthyology)|040503 Physical Oceanography,East Australian Current|Hawkesbury Bioregion|Hydrodynamic Modeling|Ocean Modelling,3468609496,2
4ea18614-5c66-4b20-adf5-a99af5f0e927,A high-resolution reanalysis of the East Australian Current System assimilating an unprecedented observational data set using 4D-Var data assimilation over a two-year period (2012-2013). Version 2017.,1959.4/resource/collection/resdatac_1020/1,"Kerry, Colette|Roughan, Moninya|Powell, Brian|Oke, Peter","Roughan, Moninya",2024-02-27T14:29:12.220+00:00,False,Dataset,2021-11-26T09:32:00Z,2020,2021-11-26T09:32:00Z,CC-BY-NC-ND,open access,https://doi.org/10.26190/5ebe1f389dd87,NO FIELD,Science|Other UNSW,School of Mathematics & Statistics|School of Mathematics & Statistics,NO FIELD,East Australian Current|IMOS|ROMS|4DVar|Data assimilation|Reanalysis,2230407852,2
d0a6a97a-24be-4f36-ac7a-5e91fa3f76d3,"A high-resolution, 22-year, free-running, hydrodynamic simulation of the East Australia Current System using the Regional Ocean Modeling System",1959.4/resource/collection/resdatac_1013/1,"Roughan, Moninya","Kerry, Colette",2023-04-18T01:43:38.696+00:00,False,Dataset,2021-11-26T09:25:24Z,2020,2021-11-26T09:25:24Z,CC-BY-NC-ND,open access,https://doi.org/10.26190/5e683944e1369,NO FIELD,Science,School of Mathematics & Statistics|School of Mathematics & Statistics,040503 Physical Oceanography|040501 Biological Oceanography,East Australian Current|High-resolution|Hindcast|ROMS|Ocean model|Hydrodynamic model,1664886404,1
28c62d9c-4387-4712-809b-53a32f32a5e2,"A high-resolution, 22-year, free-running, hydrodynamic simulation of the East Australia Current System using the Regional Ocean Modeling System (Version 2.0).",1959.4/resource/collection/resdatac_1113/1,"Li, junde|Kerry, Colette","Roughan, Moninya",2024-02-27T14:29:12.544+00:00,False,Dataset,2021-11-26T10:03:10Z,2021,2021-11-26T10:03:10Z,CC-BY-NC-ND,open access,https://doi.org/10.26190/TT1Q-NP46,NO FIELD,Science|Other UNSW,School of Mathematics & Statistics|School of Mathematics & Statistics|School of Mathematics & Statistics,NO FIELD,East Australian Current|Regional Ocean Modelling System (ROMS),308731500,2
b040d411-ff4c-40e8-8c5f-052b13ab8197,Human Eye Atlas of Microscope Images,1959.4/004_374,"Sarris, Maria","Sarris, Maria",2022-06-22T08:28:48.223+00:00,False,Dataset,2021-11-26T10:33:52Z,2013,2021-11-26T10:33:52Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1394,NO FIELD,Medicine & Health,School of Medical Sciences,119999 Medical and Health Sciences not elsewhere classified,NO FIELD,0,0
bd696a03-5a87-48dc-b40e-0f4da72bace6,Hydrological changes during the penultimate deglaciation and Last interglacial,1959.4/resource/collection/resdatac_1148/1,"Menviel, Laurie","Menviel, Laurie",2024-02-27T14:29:23.006+00:00,False,Dataset,2021-11-26T10:06:38Z,2021,2021-11-26T10:06:38Z,CC-BY-ND,open access,https://doi.org/10.26190/qabr-dw86,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",NO FIELD,deglaciation|interglacial|African humid period,1215219641,18
abbeea2d-0679-45c5-aeb7-54338cafeb08,ICM Database - Integrated Carbon Metrics Embodied Carbon Life Cycle Inventory Database,1959.4/resource/collection/resdatac_762/1,"Wiedmann, Tommy|Teh, Soo Huey|Yu, Man","Wiedmann, Tommy",2024-02-27T14:29:07.464+00:00,False,Dataset,2021-11-26T10:42:10Z,2019,2021-11-26T10:42:10Z,CC-BY,open access,https://doi.org/10.26190/5df6aa5d5effd,NO FIELD,Engineering|Arts Design & Architecture,School of Civil and Environmental Engineering|School of Civil and Environmental Engineering|School of Built Environment|School of Civil and Environmental Engineering|School of Civil and Environmental Engineering|School of Civil and Environmental Engineering,050204 Environmental Impact Assessment|150106 Sustainability Accounting and Reporting|090503 Construction Materials|120201 Building Construction Management and Project Planning|120202 Building Science and Techniques,Carbon footprint intensities|Life cycle greenhouse gas emissions|Embodied emissions|Hybrid life cycle assessment|Building products|Construction materials|Built environment,1239732,2
2eabdead-27d1-4ae4-81ba-86a60a0ae74d,Impact of an equatorward shift of the SH westerlies on the carbon cycle,1959.4/100008,"Menviel, Laurie|Spence, Paul","Menviel, Laurie",2024-02-27T14:29:23.564+00:00,False,Dataset,2021-12-09T00:56:21Z,2021,2021-12-09T00:56:21Z,CC-BY-NC,open access,https://doi.org/10.26190/unsworks/1608,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences|School of Biological, Earth & Environmental Sciences",370802 Chemical oceanography|370803 Physical oceanography,SH westerly winds|Ocean Circulation|Atmospheric CO2,6655899888,19
d486f387-53b8-4ec4-a2df-d972189c7924,Impact of changes in southern hemisphere westerlies on Southern Ocean CO2 uptake,1959.4/resource/collection/resdatac_1051/1,"Spence, Paul|Waugh, Darryn","Menviel, Laurie",2024-02-27T14:29:22.457+00:00,False,Dataset,2021-11-26T09:55:03Z,2020,2021-11-26T09:55:03Z,CC-BY-ND,open access,https://doi.org/10.26190/5f31f0318a5c8,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",040605 Palaeoclimatology|040104 Climate Change Processes|040502 Chemical Oceanography,southern hemispheric westerlies|Atmospheric CO2|Southern Ocean CO2 sink,560569745,20
fbc1a14c-e2c8-4ac0-a17c-c6a45b21d5e4,Impact of iron fertilisation on atmospheric CO2 during the glaciation,1959.4/100365,"Saini, Himadri","Meissner, Katrin",2024-02-27T14:29:57.927+00:00,False,Dataset,2022-06-02T00:13:15Z,2022,2022-06-02T00:13:15Z,CC-BY-NC,open access,https://doi.org/10.26190/unsworks/24072,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences|School of Biological, Earth & Environmental Sciences",37 EARTH SCIENCES|41 ENVIRONMENTAL SCIENCES,Marine ecosystems|Carbon Cycle|Iron fertilisation|Last Glacial,3155028364,20
529035fb-f5d9-487a-99da-0954b1e0b4dd,Impact of Southern Ocean convection on the climate and carbon cycle,1959.4/resource/collection/resdatac_1038/1,"Menviel, Laurie","Menviel, Laurie",2024-02-27T14:29:21.891+00:00,False,Dataset,2021-11-26T09:53:08Z,2020,2021-11-26T09:53:08Z,CC-BY-ND,open access,https://doi.org/10.26190/5efe7c8c75bd5,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",NO FIELD,Heinrich events|atmospheric CO2|Southern Ocean convection|AMOC,1135082136,13
c7230a08-f1d0-4a1d-ba57-8c4544bd63f7,In vitro toxicity data of the selected micro and nano size sunscreen particles with human cells,1959.4/004_179,"Hayes, Amanda","Hayes, Amanda",2022-10-05T03:37:59.327+00:00,False,Dataset,2021-11-26T10:31:40Z,2011,2021-11-26T10:31:40Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1251,NO FIELD,Other UNSW|Science,School of Chemistry,"100713 Nanotoxicology, Health and Safety",Nanotoxicology|In vitro cytotoxicity testing|Nanoparticles,0,0
cf4e7f46-ce4f-4cce-b144-a2d688aa1b94,"Incidence of blood-borne viruses and cancer among opioid-dependent persons in pharmacotherapy, NSW 1985-2007",1959.4/004_150,"Vajdic, Claire","Vajdic, Claire",2024-02-27T14:29:06.283+00:00,False,Dataset,2021-11-26T10:33:24Z,2011,2021-11-26T10:33:24Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1360,NO FIELD,Medicine & Health|Arts Design & Architecture,Centre for Big Data Research in Health|NDARC|NDARC|Centre for Social Research in Health,110309 Infectious Diseases|111502 Clinical Pharmacology and Therapeutics|111299 Oncology and Carcinogenesis not elsewhere classified|111799 Public Health and Health Services not elsewhere classified,Blood-borne pathogens|Cancer aetiology|Substance abuse|Drug dependency|Drug therapy,0,0
b78844c0-3053-4b75-8326-12489e244d8f,Individual and community perceptions of Korean heritage language maintenance and ethnic identity,1959.4/100085,"Joo, Alice",NO FIELD,2022-11-14T04:01:15.442+00:00,False,Dataset,2022-02-15T23:00:05Z,2022,2022-02-15T23:00:05Z,CC-BY-NC-SA,open access,https://doi.org/10.26190/unsworks/1995,NO FIELD,Arts Design & Architecture,School of Humanities & Languages,NO FIELD,Korean heritage speakers|Korean-Australians|Community perceptions|KHL maintenance|Ethnic identity formation,56991,3
c93f0db1-726b-45d7-94fb-5e29532ce4cd,Inter- and Intra-observer agreement between embryologists for cytoplasmic string assessment in day 5/6 human blastocysts,1959.4/100358,"Eastick, Jessica|Venetis, Christos|Chapman, Michael|Cooke, Simon",NO FIELD,2023-04-12T06:39:10.818+00:00,False,Dataset,2022-05-31T02:35:47Z,2022,2022-05-31T02:35:47Z,CC-BY,open access,https://doi.org/10.26190/unsworks/24065,NO FIELD,Medicine & Health,School of Women's & Children's Health|School of Women's & Children's Health|Centre for Big Data Research in Health|School of Women's & Children's Health,321503 Reproduction,blastocyst|timelapse|embryo development|inter rater agreement|intra rater agreement,238978,2
82448b14-a528-4276-8122-dfc3d0b5802c,Is early embryo development as observed by time-lapse microscopy dependent on whether fresh or frozen sperm was used for ICSI? A cohort study,1959.4/resource/collection/resdatac_1106/1,"Cooke, Simon|Venetis, Christos|Chapman, Michael",NO FIELD,2022-09-27T11:18:33.687+00:00,False,Dataset,2021-11-26T10:02:41Z,2021,2021-11-26T10:02:41Z,CC-BY,open access,https://doi.org/10.26190/unsworks/1232,NO FIELD,Medicine & Health,School of Women's & Children's Health|Centre for Big Data Research in Health|School of Women's & Children's Health,06 Biological Sciences,"timelapse|semen cyropreservation|embryo development|ICSI|morphokinetic|730199 Clinical Health not specific to Particular Organs, Diseases and Conditions",2609926,1
dd1dd0d1-d652-4eeb-9f3a-98d4cafd4129,Is early embryo development as observed by time-lapse microscopy dependent on whether fresh or frozen sperm was used for ICSI? A cohort study,1959.4/100359,"Eastick, Jessica|Venetis, Christos|Chapman, Michael|Cooke, Simon",NO FIELD,2023-04-12T06:39:10.483+00:00,False,Dataset,2022-05-31T02:37:20Z,2017,2022-05-31T02:37:20Z,CC-BY,open access,https://doi.org/10.26190/unsworks/24066,NO FIELD,Medicine & Health,School of Women's & Children's Health|School of Women's & Children's Health|Centre for Big Data Research in Health|School of Women's & Children's Health,321503 Reproduction,timelapse|semen cyropreservation|embryo development|morphokinetics|ICSI,19495636,2
4c4e6aaf-8ae7-4a2d-8ed9-da6b42ff764d,Landscape-based Evolutionary Algorithms for Dynamic Optimization Problems,1959.4/100526,"Li, Kangjing","Sarker, Ruhul",2024-05-23T14:34:03.524+00:00,False,Dataset,2022-08-05T05:48:26Z,2022,2022-08-05T05:48:26Z,GPL,open access,https://doi.org/10.26190/unsworks/24233,NO FIELD,UNSW Canberra,School of Engineering and Information Technology|School of Engineering and Information Technology|School of Engineering and Information Technology|School of Professional Studies|School of Engineering and Information Technology,460204 Fuzzy computation|461305 Data structures and algorithms|490108 Operations research,Evolutionary Computation|Dynamic Optimization|Landscape Similarity Check,2024493711,2
2c813809-9b00-4100-b76a-f40178040d22,LGM circulation,1959.4/resource/collection/resdatac_862/1,"Menviel, Laurie","Menviel, Laurie",2024-02-27T14:29:19.788+00:00,False,Dataset,2021-11-26T10:42:59Z,2020,2021-11-26T10:42:59Z,NO FIELD,open access,https://doi.org/10.26190/5e1ce1e12f00f,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",NO FIELD,ocean circulation|Last Glacial Maximum|North Atlantic,5981400,1
6e1d8d90-1d41-464e-a61c-b2b57877081c,"LGM seasonal sea ice multi-model mean for PMIP3, PMIP4 and LOVECLIM sensitivity runs",1959.4/100036,"Meissner, Katrin|Menviel, Laurie","Meissner, Katrin",2024-02-27T14:29:08.344+00:00,False,Dataset,2022-01-20T22:00:35Z,2022,2022-01-20T22:00:35Z,CC-BY,open access,https://doi.org/10.26190/unsworks/1636,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",370904 Palaeoclimatology,sea ice extent|last glacial maximum|southern ocean,2657512,7
a16c4c8f-2cac-40a0-bc75-d3e43fcd7101,LIG127k experiment performed with LOVECLIM,1959.4/resource/collection/resdatac_1061/1,"Menviel, Laurie","Menviel, Laurie",2024-02-27T14:29:20.880+00:00,False,Dataset,2021-11-26T10:01:57Z,2020,2021-11-26T10:01:57Z,CC-BY-ND,open access,https://doi.org/10.26190/5f3ddf4f932f3,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",NO FIELD,Last interglacial|PMIP4,119219620,4
29bdb129-94e8-4dbe-a1ed-b15b1a45133b,Long-term health outcomes among CNS HAND Study cohort,1959.4/100417,"Aung, Htein Linn|Cysique, Lucette|Bloch, Mark",NO FIELD,2022-12-13T04:10:31.508+00:00,False,Dataset,2022-06-20T23:22:06Z,2022,2022-06-20T23:22:06Z,CC-BY-NC-SA,open access,https://doi.org/10.26190/unsworks/24124,NO FIELD,Science|Medicine & Health,School of Psychology|The Kirby Institute|Clinical School St Vincents Hospital,320211 Infectious diseases|4202 Epidemiology,HIV|Aging|CVD|Congitive disorder|Diabetes|Osteoporosis|Cancer|Survival analysis,224869,2
5e434007-943a-4a7a-8e20-2a20d61421ee,LOVECLIM ocean and sea-ice results,1959.4/resource/collection/resdatac_1095/1,"Menviel, Laurie|Green, Ryan|Meissner, Katrin","Meissner, Katrin",2024-02-27T14:29:08.558+00:00,False,Dataset,2021-11-26T10:02:34Z,2020,2021-11-26T10:02:34Z,CC-BY,open access,https://doi.org/10.26190/K6XA-T076,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",NO FIELD,sea ice|sea-surface temperature|ocean temperature,282041732,6
6e5bc9fc-6ee9-4319-9dd5-1ac229506da8,Male Call 96 Survey Data,1959.4/004_190,"Kippax, Susan","Holt, Martin",2022-09-27T11:16:23.036+00:00,False,Dataset,2021-11-26T10:32:01Z,2011,2021-11-26T10:32:01Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1276,NO FIELD,Arts Design & Architecture,Centre for Social Research in Health|Social Policy Research Centre,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men|HIV,0,0
cab458cf-944d-4a5c-9fdb-455a5d2580a7,Male-Call Project Data,1959.4/004_2,"Rodden, Pam|Crawford, June","Kippax, Susan|Benton, K W Kim",2022-09-27T11:19:37.513+00:00,False,Dataset,2021-11-26T10:33:31Z,2011,2021-11-26T10:33:31Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1370,NO FIELD,Arts Design & Architecture,Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion|110324 Venereology,Sex-education|Behaviour|Sex|Prostitution|Homosexuality|AIDS,0,0
3b26207b-06eb-4991-ba9d-443f32e21f96,Mass fractions(determined by ICP-MS) of sulfur and gold in L-cysteine-capped gold nanoparticles,1959.4/004_350,"Moran, Grainne","Moran, Grainne",2024-07-20T14:58:28.702+00:00,False,Dataset,2021-11-26T10:31:43Z,2013,2021-11-26T10:31:43Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1254,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|100708 Nanomaterials,ICP-MS|Dynamic reaction cell|Gold nano particles|Analysis of sulfur|In house method validation|Measurement uncertainty of ICP-MS,0,0
193441ea-f288-4ab9-bc96-27f937f74004,"MATLAB code and data used in the code for thesis titled ""Developing a Geospatial Bayesian Probabilistic Method for Groundwater Vulnerability Assessment""",1959.4/103878,"Taghavi, Nasrin|Niven, Robert",NO FIELD,2025-01-23T10:01:52.345+00:00,False,Dataset,2025-01-23T06:06:47Z,2025,2025-01-23T06:06:47Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30797,NO FIELD,UNSW Canberra,School of Engineering and Technology|School of Engineering and Technology,490506 Probability theory|410503 Groundwater quality processes and contaminated land assessment,joint maximum a-posteriori (JMAP)|variational Bayesian approximation (VBA)|SIDNy|groundwater vulnerability assessment|sparsity-enforcing Bayesian inference,219626,2
5cb90579-683f-4247-b38e-7bd9a1487658,MCO study tumour collection,1959.4/004_145,"Hawkins, Nick","Hawkins, Nick",2022-09-27T11:19:17.991+00:00,False,Dataset,2021-11-26T10:31:42Z,2011,2021-11-26T10:31:42Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.4225/53/5559205bea135,NO FIELD,Medicine & Health,Clinical School Prince of Wales Hospital|School of Medical Sciences,111201 Cancer Cell Biology|111203 Cancer Genetics|111299 Oncology and Carcinogenesis not elsewhere classified|111209 Solid Tumours,Cancer oncology|Colorectal cancer|Mutation analysis|Immunohistochemical assessment,0,0
